Column1;Column2;Column3;Column4
-BEGIN HEADER-;;;
NASA/POWER CERES/MERRA2 Native Resolution Daily Data ;;;
Dates (month/day/year): 01/01/1991 through 12/31/2010 ;;;
Location: Latitude  12.6193   Longitude -5.689 ;;;
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 330.65 meters;;;
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 ;;;
Parameter(s): ;;;
RH2M     MERRA-2 Relative Humidity at 2 Meters (%) ;;;
-END HEADER-;;;
YEAR;MO;DY;RH2M
1994;1;27;24.69
1994;1;28;21.62
1994;1;29;20.38
1994;1;30;16.31
1994;1;31;14.19
1994;2;1;13.5
1994;2;2;15.38
1994;2;3;14.44
1994;2;4;15.44
1994;2;5;16.38
1994;2;6;16.56
1994;2;7;16.69
1994;2;8;14.5
1994;2;9;15.75
1994;2;10;17.69
1994;2;11;18.19
1994;2;12;19.94
1994;2;13;44.56
1994;2;14;57.69
1994;2;15;44.44
1994;2;16;37.62
1994;2;17;21.5
1994;2;18;18.88
1994;2;19;17.44
1994;2;20;16.44
1994;2;21;13.0
1994;2;22;10.94
1994;2;23;10.75
1994;2;24;11.94
1994;2;25;14.94
1994;2;26;13.88
1994;2;27;12.25
1994;2;28;11.44
1994;3;1;12.56
1994;3;2;16.44
1994;3;3;15.19
1994;3;4;14.56
1994;3;5;16.25
1994;3;6;14.12
1994;3;7;13.31
1994;3;8;13.38
1994;3;9;17.0
1994;3;10;20.94
1994;3;11;21.62
1994;3;12;15.44
1994;3;13;17.69
1994;3;14;26.75
1994;3;15;30.38
1994;3;16;20.31
1994;3;17;18.0
1994;3;18;14.38
1994;3;19;14.69
1994;3;20;15.62
1994;3;21;14.94
1994;3;22;13.94
1994;3;23;16.38
1994;3;24;27.19
1994;3;25;19.06
1994;3;26;15.81
1994;3;27;24.62
1994;3;28;46.31
1994;3;29;26.56
1994;3;30;22.0
1994;3;31;33.75
1994;4;1;25.19
1994;4;2;12.94
1994;4;3;12.56
1994;4;4;13.81
1994;4;5;11.38
1994;4;6;12.38
1994;4;7;9.94
1994;4;8;18.56
1994;4;9;39.06
1994;4;10;21.81
1994;4;11;14.88
1994;4;12;16.88
1994;4;13;20.44
1994;4;14;31.0
1994;4;15;27.31
1994;4;16;27.94
1994;4;17;35.38
1994;4;18;33.25
1994;4;19;25.81
1994;4;20;33.19
1994;4;21;31.31
1994;4;22;26.81
1994;4;23;17.38
1994;4;24;25.19
1994;4;25;38.94
1994;4;26;44.81
1994;4;27;43.94
1994;4;28;49.44
1994;4;29;49.69
1994;4;30;36.0
1994;5;1;20.31
1994;5;2;17.38
1994;5;3;15.88
1994;5;4;15.69
1994;5;5;26.0
1994;5;6;53.69
1994;5;7;67.12
1994;5;8;59.06
1994;5;9;52.62
1994;5;10;51.56
1994;5;11;54.25
1994;5;12;55.44
1994;5;13;55.88
1994;5;14;56.19
1994;5;15;49.19
1994;5;16;45.12
1994;5;17;43.0
1994;5;18;65.88
1994;5;19;55.94
1994;5;20;61.94
1994;5;21;56.81
1994;5;22;46.19
1994;5;23;46.12
1994;5;24;45.81
1994;5;25;55.38
1994;5;26;58.5
1994;5;27;62.12
1994;5;28;56.31
1994;5;29;52.88
1994;5;30;56.56
1994;5;31;57.12
1994;6;1;48.25
1994;6;2;51.88
1994;6;3;51.75
1994;6;4;51.06
1994;6;5;64.25
1994;6;6;60.38
1994;6;7;58.38
1994;6;8;60.12
1994;6;9;60.44
1994;6;10;59.25
1994;6;11;62.06
1994;6;12;59.5
1994;6;13;51.81
1994;6;14;48.75
1994;6;15;61.25
1994;6;16;67.62
1994;6;17;64.56
1994;6;18;65.69
1994;6;19;58.19
1994;6;20;51.81
1994;6;21;56.44
1994;6;22;64.06
1994;6;23;64.5
1994;6;24;71.5
1994;6;25;71.06
1994;6;26;63.62
1994;6;27;59.06
1994;6;28;70.81
1994;6;29;62.5
1994;6;30;63.88
1994;7;1;70.75
1994;7;2;72.5
1994;7;3;71.38
1994;7;4;73.19
1994;7;5;67.0
1994;7;6;73.88
1994;7;7;71.38
1994;7;8;79.25
1994;7;9;71.62
1994;7;10;70.19
1994;7;11;76.06
1994;7;12;77.44
1994;7;13;84.88
1994;7;14;80.44
1994;7;15;78.19
1994;7;16;75.88
1994;7;17;78.94
1994;7;18;79.69
1994;7;19;77.94
1994;7;20;71.81
1994;7;21;76.31
1994;7;22;81.88
1994;7;23;81.75
1994;7;24;78.44
1994;7;25;77.44
1994;7;26;78.5
1994;7;27;81.0
1994;7;28;80.12
1994;7;29;77.94
1994;7;30;78.56
1994;7;31;77.88
1994;8;1;78.69
1994;8;2;84.25
1994;8;3;85.69
1994;8;4;81.06
1994;8;5;88.38
1994;8;6;88.5
1994;8;7;86.75
1994;8;8;84.06
1994;8;9;87.81
1994;8;10;89.0
1994;8;11;89.19
1994;8;12;85.06
1994;8;13;83.62
1994;8;14;88.88
1994;8;15;86.38
1994;8;16;90.56
1994;8;17;84.44
1994;8;18;82.62
1994;8;19;84.62
1994;8;20;88.62
1994;8;21;89.31
1994;8;22;89.88
1994;8;23;84.56
1994;8;24;87.12
1994;8;25;86.75
1994;8;26;87.38
1994;8;27;84.12
1994;8;28;82.38
1994;8;29;83.62
1994;8;30;87.94
1994;8;31;77.38
1994;9;1;83.06
1994;9;2;80.75
1994;9;3;77.38
1994;9;4;83.5
1994;9;5;82.75
1994;9;6;82.69
1994;9;7;82.0
1994;9;8;81.5
1994;9;9;83.44
1994;9;10;80.25
1994;9;11;76.44
1994;9;12;84.5
1994;9;13;86.56
1994;9;14;83.81
1994;9;15;78.62
1994;9;16;78.62
1994;9;17;75.81
1994;9;18;75.5
1994;9;19;85.06
1994;9;20;86.38
1994;9;21;89.75
1994;9;22;81.94
1994;9;23;80.38
1994;9;24;84.44
1994;9;25;83.31
1994;9;26;70.81
1994;9;27;72.81
1994;9;28;82.19
1994;9;29;81.38
1994;9;30;79.75
1994;10;1;79.0
1994;10;2;78.38
1994;10;3;78.44
1994;10;4;75.88
1994;10;5;82.81
1994;10;6;84.5
1994;10;7;80.94
1994;10;8;81.94
1994;10;9;86.38
1994;10;10;81.19
1994;10;11;79.25
1994;10;12;71.19
1994;10;13;74.94
1994;10;14;80.5
1994;10;15;78.56
1994;10;16;77.25
1994;10;17;78.62
1994;10;18;83.19
1994;10;19;85.38
1994;10;20;82.56
1994;10;21;80.75
1994;10;22;80.5
1994;10;23;77.12
1994;10;24;75.56
1994;10;25;70.69
1994;10;26;65.31
1994;10;27;73.62
1994;10;28;72.62
1994;10;29;72.56
1994;10;30;74.81
1994;10;31;76.31
1994;11;1;75.06
1994;11;2;61.56
1994;11;3;73.56
1994;11;4;73.19
1994;11;5;69.75
1994;11;6;68.12
1994;11;7;66.0
1994;11;8;69.94
1994;11;9;70.12
1994;11;10;65.88
1994;11;11;59.38
1994;11;12;59.06
1994;11;13;55.25
1994;11;14;54.75
1994;11;15;57.94
1994;11;16;56.88
1994;11;17;58.81
1994;11;18;56.88
1994;11;19;62.19
1994;11;20;54.81
1994;11;21;52.62
1994;11;22;52.75
1994;11;23;51.69
1994;11;24;53.5
1994;11;25;55.88
1994;11;26;57.25
1994;11;27;53.19
1994;11;28;54.0
1994;11;29;54.5
1994;11;30;54.88
1994;12;1;53.38
1994;12;2;49.06
1994;12;3;53.31
1994;12;4;52.81
1994;12;5;50.81
1994;12;6;49.44
1994;12;7;49.0
1994;12;8;48.31
1994;12;9;46.31
1994;12;10;48.06
1994;12;11;48.56
1994;12;12;50.5
1994;12;13;48.38
1994;12;14;45.56
1994;12;15;42.81
1994;12;16;43.44
1994;12;17;45.44
1994;12;18;42.06
1994;12;19;40.81
1994;12;20;47.25
1994;12;21;46.94
1994;12;22;46.06
1994;12;23;48.56
1994;12;24;41.19
1994;12;25;44.12
1994;12;26;43.44
1994;12;27;40.31
1994;12;28;40.38
1994;12;29;43.19
1994;12;30;43.88
1994;12;31;44.0
1995;1;1;42.19
1995;1;2;43.12
1995;1;3;38.88
1995;1;4;37.88
1995;1;5;38.31
1995;1;6;40.75
1995;1;7;40.25
1995;1;8;36.44
1995;1;9;32.88
1995;1;10;35.88
1995;1;11;36.5
1995;1;12;37.06
1995;1;13;36.38
1995;1;14;33.75
1995;1;15;34.31
1995;1;16;36.12
1995;1;17;33.44
1995;1;18;33.19
1995;1;19;31.06
1995;1;20;31.38
1995;1;21;34.56
1995;1;22;37.25
1995;1;23;36.19
1995;1;24;33.62
1995;1;25;33.94
1995;1;26;31.88
1995;1;27;34.0
1995;1;28;34.38
1995;1;29;32.5
1995;1;30;31.44
1995;1;31;29.0
1995;2;1;26.75
1995;2;2;25.94
1995;2;3;28.75
1995;2;4;30.25
1995;2;5;28.69
1995;2;6;28.38
1995;2;7;29.56
1995;2;8;28.06
1995;2;9;25.56
1995;2;10;26.19
1995;2;11;27.88
1995;2;12;28.56
1995;2;13;24.12
1995;2;14;24.44
1995;2;15;21.25
1995;2;16;19.31
1995;2;17;19.06
1995;2;18;18.94
1995;2;19;20.5
1995;2;20;17.5
1995;2;21;16.06
1995;2;22;15.06
1995;2;23;18.75
1995;2;24;19.88
1995;2;25;20.25
1995;2;26;19.0
1995;2;27;20.25
1995;2;28;21.56
1995;3;1;35.19
1995;3;2;23.75
1995;3;3;20.5
1995;3;4;21.75
1995;3;5;21.81
1995;3;6;18.06
1995;3;7;17.5
1995;3;8;17.56
1995;3;9;16.31
1995;3;10;22.25
1995;3;11;21.88
1995;3;12;22.38
1995;3;13;22.31
1995;3;14;27.0
1995;3;15;26.56
1995;3;16;33.0
1995;3;17;29.62
1995;3;18;23.75
1995;3;19;25.75
1995;3;20;24.19
1995;3;21;20.06
1995;3;22;35.25
1995;3;23;44.19
1995;3;24;39.19
1995;3;25;29.06
1995;3;26;40.81
1995;3;27;39.62
1995;3;28;24.06
1995;3;29;17.69
1995;3;30;27.0
1995;3;31;31.19
1995;4;1;42.81
1995;4;2;31.31
1995;4;3;24.94
1995;4;4;41.56
1995;4;5;45.25
1995;4;6;38.31
1995;4;7;36.06
1995;4;8;39.12
1995;4;9;46.44
1995;4;10;48.94
1995;4;11;50.81
1995;4;12;41.75
1995;4;13;26.62
1995;4;14;28.0
1995;4;15;44.62
1995;4;16;53.12
1995;4;17;53.44
1995;4;18;63.69
1995;4;19;51.0
1995;4;20;40.0
1995;4;21;40.94
1995;4;22;39.38
1995;4;23;34.75
1995;4;24;44.25
1995;4;25;55.75
1995;4;26;57.19
1995;4;27;59.56
1995;4;28;49.12
1995;4;29;32.19
1995;4;30;37.44
1995;5;1;44.31
1995;5;2;50.69
1995;5;3;57.12
1995;5;4;48.44
1995;5;5;53.94
1995;5;6;48.0
1995;5;7;43.12
1995;5;8;45.5
1995;5;9;48.62
1995;5;10;51.56
1995;5;11;61.0
1995;5;12;58.81
1995;5;13;61.06
1995;5;14;67.38
1995;5;15;56.5
1995;5;16;60.5
1995;5;17;60.5
1995;5;18;64.0
1995;5;19;66.06
1995;5;20;57.19
1995;5;21;54.69
1995;5;22;56.25
1995;5;23;57.69
1995;5;24;69.56
1995;5;25;72.44
1995;5;26;48.38
1995;5;27;45.25
1995;5;28;54.56
1995;5;29;54.25
1995;5;30;54.12
1995;5;31;52.31
1995;6;1;49.31
1995;6;2;47.81
1995;6;3;45.56
1995;6;4;53.88
1995;6;5;54.69
1995;6;6;62.94
1995;6;7;66.25
1995;6;8;58.75
1995;6;9;63.44
1995;6;10;58.25
1995;6;11;55.38
1995;6;12;63.5
1995;6;13;74.31
1995;6;14;61.75
1995;6;15;61.94
1995;6;16;58.0
1995;6;17;58.06
1995;6;18;64.06
1995;6;19;58.06
1995;6;20;61.81
1995;6;21;66.69
1995;6;22;68.56
1995;6;23;62.69
1995;6;24;66.0
1995;6;25;66.75
1995;6;26;66.25
1995;6;27;71.56
1995;6;28;61.44
1995;6;29;56.0
1995;6;30;66.06
1995;7;1;71.25
1995;7;2;66.25
1995;7;3;66.25
1995;7;4;59.81
1995;7;5;66.31
1995;7;6;62.31
1995;7;7;59.06
1995;7;8;69.19
1995;7;9;70.75
1995;7;10;70.06
1995;7;11;68.75
1995;7;12;68.75
1995;7;13;67.69
1995;7;14;72.38
1995;7;15;68.25
1995;7;16;63.88
1995;7;17;75.31
1995;7;18;70.44
1995;7;19;68.81
1995;7;20;72.25
1995;7;21;77.94
1995;7;22;74.5
1995;7;23;72.0
1995;7;24;70.62
1995;7;25;70.06
1995;7;26;74.56
1995;7;27;75.75
1995;7;28;72.06
1995;7;29;70.69
1995;7;30;71.12
1995;7;31;73.62
1995;8;1;71.62
1995;8;2;78.75
1995;8;3;88.75
1995;8;4;84.69
1995;8;5;82.31
1995;8;6;79.88
1995;8;7;69.88
1995;8;8;77.94
1995;8;9;84.81
1995;8;10;77.38
1995;8;11;80.31
1995;8;12;76.12
1995;8;13;80.81
1995;8;14;84.88
1995;8;15;82.5
1995;8;16;85.0
1995;8;17;75.94
1995;8;18;76.94
1995;8;19;75.19
1995;8;20;82.31
1995;8;21;81.38
1995;8;22;80.56
1995;8;23;82.94
1995;8;24;82.19
1995;8;25;76.31
1995;8;26;77.75
1995;8;27;79.31
1995;8;28;84.62
1995;8;29;80.56
1995;8;30;82.06
1995;8;31;76.94
1995;9;1;79.19
1995;9;2;78.5
1995;9;3;79.69
1995;9;4;81.44
1995;9;5;78.19
1995;9;6;82.88
1995;9;7;84.94
1995;9;8;78.5
1995;9;9;75.56
1995;9;10;75.81
1995;9;11;75.88
1995;9;12;77.44
1995;9;13;81.38
1995;9;14;74.5
1995;9;15;73.94
1995;9;16;74.12
1995;9;17;86.69
1995;9;18;88.38
1995;9;19;78.38
1995;9;20;74.69
1995;9;21;76.56
1995;9;22;73.62
1995;9;23;73.88
1995;9;24;75.69
1995;9;25;83.56
1995;9;26;86.31
1995;9;27;78.88
1995;9;28;77.75
1995;9;29;78.94
1995;9;30;80.44
1995;10;1;77.62
1995;10;2;76.69
1995;10;3;75.62
1995;10;4;69.69
1995;10;5;69.62
1995;10;6;73.0
1995;10;7;68.94
1995;10;8;74.06
1995;10;9;82.38
1995;10;10;75.56
1995;10;11;70.44
1995;10;12;73.31
1995;10;13;71.75
1995;10;14;74.81
1995;10;15;70.81
1995;10;16;74.44
1995;10;17;70.62
1995;10;18;68.75
1995;10;19;59.12
1995;10;20;53.38
1995;10;21;59.12
1995;10;22;64.88
1995;10;23;54.44
1995;10;24;49.69
1995;10;25;51.56
1995;10;26;56.56
1995;10;27;63.56
1995;10;28;58.38
1995;10;29;49.25
1995;10;30;43.44
1995;10;31;54.19
1995;11;1;47.0
1995;11;2;52.19
1995;11;3;46.06
1995;11;4;35.38
1995;11;5;41.31
1995;11;6;56.06
1995;11;7;49.56
1995;11;8;37.06
1995;11;9;37.19
1995;11;10;38.69
1995;11;11;53.5
1995;11;12;48.38
1995;11;13;35.62
1995;11;14;34.5
1995;11;15;35.44
1995;11;16;36.12
1995;11;17;33.88
1995;11;18;30.81
1995;11;19;28.88
1995;11;20;26.12
1995;11;21;26.5
1995;11;22;28.94
1995;11;23;30.75
1995;11;24;29.0
1995;11;25;32.81
1995;11;26;34.44
1995;11;27;36.69
1995;11;28;39.44
1995;11;29;36.12
1995;11;30;29.44
1995;12;1;27.25
1995;12;2;29.38
1995;12;3;32.5
1995;12;4;34.62
1995;12;5;31.5
1995;12;6;28.12
1995;12;7;29.25
1995;12;8;28.69
1995;12;9;27.25
1995;12;10;37.19
1995;12;11;41.62
1995;12;12;35.5
1995;12;13;31.75
1995;12;14;36.5
1995;12;15;43.25
1995;12;16;43.69
1995;12;17;37.75
1995;12;18;33.19
1995;12;19;36.62
1995;12;20;36.94
1995;12;21;37.94
1995;12;22;31.94
1995;12;23;31.62
1995;12;24;37.56
1995;12;25;38.0
1995;12;26;20.44
1995;12;27;21.25
1995;12;28;21.38
1995;12;29;23.25
1995;12;30;20.12
1995;12;31;19.38
1996;1;1;15.19
1996;1;2;15.88
1996;1;3;17.88
1996;1;4;18.19
1996;1;5;19.62
1996;1;6;19.88
1996;1;7;18.75
1996;1;8;17.31
1996;1;9;15.25
1996;1;10;18.38
1996;1;11;19.94
1996;1;12;20.25
1996;1;13;19.62
1996;1;14;22.12
1996;1;15;18.56
1996;1;16;23.88
1996;1;17;29.0
1996;1;18;27.69
1996;1;19;28.12
1996;1;20;29.62
1996;1;21;26.56
1996;1;22;26.06
1996;1;23;24.19
1996;1;24;23.75
1996;1;25;23.0
1996;1;26;28.06
1996;1;27;24.31
1996;1;28;22.75
1996;1;29;19.5
1996;1;30;17.0
1996;1;31;21.5
1996;2;1;26.38
1996;2;2;23.25
1996;2;3;18.19
1996;2;4;18.75
1996;2;5;24.0
1996;2;6;18.12
1996;2;7;17.75
1996;2;8;14.62
1996;2;9;14.44
1996;2;10;14.5
1996;2;11;16.31
1996;2;12;14.75
1996;2;13;15.69
1996;2;14;18.12
1996;2;15;36.69
1996;2;16;42.94
1996;2;17;16.81
1996;2;18;15.19
1996;2;19;11.62
1996;2;20;11.06
1996;2;21;13.0
1996;2;22;13.81
1996;2;23;15.12
1996;2;24;18.81
1996;2;25;16.19
1996;2;26;21.12
1996;2;27;19.75
1996;2;28;18.38
1996;2;29;19.12
1996;3;1;15.88
1996;3;2;11.19
1996;3;3;13.44
1996;3;4;13.0
1996;3;5;15.94
1996;3;6;21.62
1996;3;7;23.0
1996;3;8;35.44
1996;3;9;29.31
1996;3;10;29.12
1996;3;11;28.5
1996;3;12;34.75
1996;3;13;28.06
1996;3;14;22.25
1996;3;15;19.88
1996;3;16;21.0
1996;3;17;19.25
1996;3;18;19.81
1996;3;19;18.0
1996;3;20;17.25
1996;3;21;13.06
1996;3;22;11.38
1996;3;23;12.44
1996;3;24;17.88
1996;3;25;45.44
1996;3;26;37.38
1996;3;27;27.88
1996;3;28;12.25
1996;3;29;12.56
1996;3;30;10.94
1996;3;31;14.0
1996;4;1;24.5
1996;4;2;10.81
1996;4;3;35.19
1996;4;4;35.94
1996;4;5;44.25
1996;4;6;37.88
1996;4;7;34.25
1996;4;8;24.44
1996;4;9;21.12
1996;4;10;16.44
1996;4;11;15.81
1996;4;12;13.62
1996;4;13;31.94
1996;4;14;40.75
1996;4;15;45.69
1996;4;16;39.69
1996;4;17;32.62
1996;4;18;49.06
1996;4;19;50.38
1996;4;20;41.44
1996;4;21;49.62
1996;4;22;66.06
1996;4;23;57.75
1996;4;24;51.38
1996;4;25;41.69
1996;4;26;41.38
1996;4;27;39.44
1996;4;28;42.38
1996;4;29;35.94
1996;4;30;25.44
1996;5;1;18.88
1996;5;2;14.44
1996;5;3;14.25
1996;5;4;12.56
1996;5;5;11.5
1996;5;6;13.94
1996;5;7;34.5
1996;5;8;41.12
1996;5;9;42.88
1996;5;10;46.88
1996;5;11;57.0
1996;5;12;39.88
1996;5;13;41.88
1996;5;14;44.94
1996;5;15;48.69
1996;5;16;51.12
1996;5;17;45.25
1996;5;18;42.94
1996;5;19;43.06
1996;5;20;43.75
1996;5;21;42.38
1996;5;22;45.31
1996;5;23;40.94
1996;5;24;41.38
1996;5;25;46.75
1996;5;26;47.56
1996;5;27;60.56
1996;5;28;58.19
1996;5;29;55.5
1996;5;30;57.31
1996;5;31;54.56
1996;6;1;50.5
1996;6;2;59.5
1996;6;3;52.06
1996;6;4;50.38
1996;6;5;62.75
1996;6;6;64.25
1996;6;7;65.38
1996;6;8;69.69
1996;6;9;65.81
1996;6;10;59.06
1996;6;11;66.75
1996;6;12;60.94
1996;6;13;58.25
1996;6;14;59.12
1996;6;15;55.81
1996;6;16;54.38
1996;6;17;55.75
1996;6;18;52.56
1996;6;19;50.25
1996;6;20;48.56
1996;6;21;51.31
1996;6;22;53.0
1996;6;23;51.31
1996;6;24;53.88
1996;6;25;56.75
1996;6;26;62.94
1996;6;27;59.75
1996;6;28;61.81
1996;6;29;59.94
1996;6;30;63.81
1996;7;1;61.69
1996;7;2;67.56
1996;7;3;59.31
1996;7;4;59.88
1996;7;5;64.19
1996;7;6;75.38
1996;7;7;77.25
1996;7;8;73.62
1996;7;9;65.25
1996;7;10;67.69
1996;7;11;65.06
1996;7;12;66.75
1996;7;13;60.44
1996;7;14;59.38
1996;7;15;76.06
1996;7;16;66.62
1996;7;17;66.06
1996;7;18;73.94
1996;7;19;69.69
1996;7;20;72.69
1996;7;21;74.12
1996;7;22;71.12
1996;7;23;68.5
1996;7;24;64.25
1996;7;25;59.38
1996;7;26;68.12
1996;7;27;74.44
1996;7;28;79.81
1996;7;29;77.31
1996;7;30;80.75
1996;7;31;70.81
1996;8;1;70.5
1996;8;2;67.12
1996;8;3;66.44
1996;8;4;75.38
1996;8;5;78.31
1996;8;6;73.94
1996;8;7;70.0
1996;8;8;74.12
1996;8;9;74.12
1996;8;10;83.0
1996;8;11;79.19
1996;8;12;77.31
1996;8;13;75.0
1996;8;14;82.81
1996;8;15;82.5
1996;8;16;80.5
1996;8;17;85.81
1996;8;18;87.06
1996;8;19;82.0
1996;8;20;83.56
1996;8;21;83.81
1996;8;22;79.69
1996;8;23;79.12
1996;8;24;77.5
1996;8;25;77.44
1996;8;26;79.69
1996;8;27;77.25
1996;8;28;71.0
1996;8;29;76.94
1996;8;30;84.75
1996;8;31;77.25
1996;9;1;71.88
1996;9;2;82.44
1996;9;3;80.06
1996;9;4;76.12
1996;9;5;77.38
1996;9;6;77.44
1996;9;7;81.75
1996;9;8;76.81
1996;9;9;86.19
1996;9;10;84.31
1996;9;11;80.38
1996;9;12;78.12
1996;9;13;78.5
1996;9;14;80.19
1996;9;15;79.5
1996;9;16;77.06
1996;9;17;75.25
1996;9;18;74.12
1996;9;19;79.69
1996;9;20;77.06
1996;9;21;75.88
1996;9;22;77.94
1996;9;23;83.56
1996;9;24;79.81
1996;9;25;71.88
1996;9;26;78.88
1996;9;27;77.25
1996;9;28;74.5
1996;9;29;76.94
1996;9;30;76.44
1996;10;1;84.75
1996;10;2;74.56
1996;10;3;66.94
1996;10;4;68.69
1996;10;5;67.5
1996;10;6;80.25
1996;10;7;72.75
1996;10;8;68.19
1996;10;9;65.0
1996;10;10;64.38
1996;10;11;62.38
1996;10;12;59.25
1996;10;13;61.38
1996;10;14;68.56
1996;10;15;68.12
1996;10;16;50.69
1996;10;17;61.19
1996;10;18;57.31
1996;10;19;61.88
1996;10;20;60.56
1996;10;21;58.38
1996;10;22;57.75
1996;10;23;56.25
1996;10;24;52.56
1996;10;25;51.5
1996;10;26;45.5
1996;10;27;43.12
1996;10;28;46.75
1996;10;29;56.88
1996;10;30;46.25
1996;10;31;35.81
1996;11;1;39.25
1996;11;2;36.5
1996;11;3;26.12
1996;11;4;31.31
1996;11;5;36.06
1996;11;6;34.19
1996;11;7;32.06
1996;11;8;30.25
1996;11;9;29.38
1996;11;10;25.94
1996;11;11;29.06
1996;11;12;27.69
1996;11;13;29.31
1996;11;14;30.81
1996;11;15;28.88
1996;11;16;23.12
1996;11;17;28.75
1996;11;18;34.81
1996;11;19;26.56
1996;11;20;19.19
1996;11;21;22.06
1996;11;22;20.31
1996;11;23;20.19
1996;11;24;22.0
1996;11;25;24.25
1996;11;26;27.19
1996;11;27;28.5
1996;11;28;29.88
1996;11;29;26.06
1996;11;30;25.88
1996;12;1;24.12
1996;12;2;23.19
1996;12;3;23.25
1996;12;4;21.56
1996;12;5;24.88
1996;12;6;28.62
1996;12;7;38.19
1996;12;8;30.12
1996;12;9;31.25
1996;12;10;29.06
1996;12;11;27.06
1996;12;12;27.94
1996;12;13;24.31
1996;12;14;26.75
1996;12;15;25.19
1996;12;16;24.62
1996;12;17;22.94
1996;12;18;20.62
1996;12;19;21.06
1996;12;20;20.25
1996;12;21;17.25
1996;12;22;17.88
1996;12;23;22.31
1996;12;24;18.31
1996;12;25;21.12
1996;12;26;19.06
1996;12;27;19.12
1996;12;28;19.06
1996;12;29;19.0
1996;12;30;17.19
1996;12;31;16.94
1997;1;1;15.06
1997;1;2;15.69
1997;1;3;16.31
1997;1;4;23.62
1997;1;5;27.5
1997;1;6;26.44
1997;1;7;28.75
1997;1;8;26.38
1997;1;9;25.06
1997;1;10;23.25
1997;1;11;18.75
1997;1;12;16.38
1997;1;13;18.31
1997;1;14;22.44
1997;1;15;30.38
1997;1;16;26.62
1997;1;17;23.75
1997;1;18;22.25
1997;1;19;20.31
1997;1;20;16.75
1997;1;21;26.19
1997;1;22;46.31
1997;1;23;32.06
1997;1;24;31.38
1997;1;25;25.5
1997;1;26;24.12
1997;1;27;18.31
1997;1;28;16.88
1997;1;29;15.31
1997;1;30;12.94
1997;1;31;14.69
1997;2;1;14.56
1997;2;2;13.31
1997;2;3;14.75
1997;2;4;13.19
1997;2;5;14.0
1997;2;6;15.06
1997;2;7;14.5
1997;2;8;13.12
1997;2;9;12.75
1997;2;10;13.81
1997;2;11;12.69
1997;2;12;12.5
1997;2;13;15.38
1997;2;14;16.75
1997;2;15;14.0
1997;2;16;12.69
1997;2;17;12.38
1997;2;18;11.12
1997;2;19;10.0
1997;2;20;9.44
1997;2;21;10.62
1997;2;22;11.44
1997;2;23;13.12
1997;2;24;14.0
1997;2;25;14.38
1997;2;26;14.06
1997;2;27;14.12
1997;2;28;14.31
1997;3;1;14.38
1997;3;2;11.88
1997;3;3;12.25
1997;3;4;11.94
1997;3;5;11.56
1997;3;6;12.94
1997;3;7;13.19
1997;3;8;12.94
1997;3;9;13.19
1997;3;10;11.44
1997;3;11;11.75
1997;3;12;15.62
1997;3;13;14.75
1997;3;14;12.81
1997;3;15;13.06
1997;3;16;12.25
1997;3;17;12.0
1997;3;18;10.81
1997;3;19;12.25
1997;3;20;18.75
1997;3;21;15.62
1997;3;22;15.81
1997;3;23;19.0
1997;3;24;37.38
1997;3;25;14.19
1997;3;26;21.44
1997;3;27;34.12
1997;3;28;23.25
1997;3;29;22.12
1997;3;30;19.44
1997;3;31;22.25
1997;4;1;25.19
1997;4;2;36.25
1997;4;3;48.69
1997;4;4;48.06
1997;4;5;60.19
1997;4;6;53.25
1997;4;7;38.25
1997;4;8;47.38
1997;4;9;54.69
1997;4;10;53.56
1997;4;11;56.56
1997;4;12;56.88
1997;4;13;45.06
1997;4;14;32.06
1997;4;15;33.94
1997;4;16;37.88
1997;4;17;41.88
1997;4;18;52.0
1997;4;19;58.69
1997;4;20;57.31
1997;4;21;59.69
1997;4;22;67.94
1997;4;23;57.81
1997;4;24;48.25
1997;4;25;28.0
1997;4;26;23.44
1997;4;27;26.0
1997;4;28;25.88
1997;4;29;21.38
1997;4;30;14.94
1997;5;1;27.69
1997;5;2;27.0
1997;5;3;31.81
1997;5;4;19.0
1997;5;5;47.44
1997;5;6;42.62
1997;5;7;47.81
1997;5;8;58.5
1997;5;9;56.19
1997;5;10;60.94
1997;5;11;48.38
1997;5;12;45.31
1997;5;13;48.19
1997;5;14;56.19
1997;5;15;57.31
1997;5;16;54.56
1997;5;17;58.19
1997;5;18;57.12
1997;5;19;54.75
1997;5;20;55.12
1997;5;21;71.88
1997;5;22;60.38
1997;5;23;65.88
1997;5;24;62.25
1997;5;25;56.56
1997;5;26;55.25
1997;5;27;62.44
1997;5;28;67.0
1997;5;29;62.56
1997;5;30;64.06
1997;5;31;66.38
1997;6;1;76.94
1997;6;2;70.62
1997;6;3;67.5
1997;6;4;68.0
1997;6;5;71.31
1997;6;6;73.12
1997;6;7;64.81
1997;6;8;60.0
1997;6;9;66.69
1997;6;10;77.12
1997;6;11;79.56
1997;6;12;76.06
1997;6;13;73.62
1997;6;14;70.12
1997;6;15;71.62
1997;6;16;70.62
1997;6;17;68.5
1997;6;18;69.69
1997;6;19;67.88
1997;6;20;76.62
1997;6;21;73.19
1997;6;22;69.5
1997;6;23;76.38
1997;6;24;71.94
1997;6;25;73.0
1997;6;26;73.38
